COMMENT,kmp_n_74_min_2_max_148_run_ff_000111_111000
SORT_BY,74
148,74
147,74
146,74
145,74
144,74
143,74
142,74
141,74
140,74
139,74
138,74
137,74
136,74
135,74
134,74
133,74
132,74
131,74
130,74
129,74
128,74
127,74
126,74
125,74
124,74
123,74
122,74
121,74
120,74
119,74
118,74
117,74
116,74
115,74
114,74
113,74
112,74
111,74
110,74
109,74
108,74
107,74
106,74
105,74
104,74
103,74
102,74
101,74
100,74
99,74
98,74
97,74
96,74
95,74
94,74
93,74
92,74
91,74
90,74
89,74
88,74
87,74
86,74
85,74
84,74
83,74
82,74
81,74
80,74
79,74
78,74
77,74
76,74
75,74
74,74
73,74
72,74
71,74
70,74
69,74
68,74
67,74
66,74
65,74
64,74
63,74
62,74
61,74
60,74
59,74
58,74
57,74
56,74
55,74
54,74
53,74
52,74
51,74
50,74
49,74
48,74
47,74
46,74
45,74
44,74
43,74
42,74
41,74
40,74
39,74
38,74
37,74
36,75
35,76
34,77
33,78
32,79
31,80
30,81
29,82
28,83
27,84
26,85
25,86
24,87
23,88
22,89
21,90
20,91
19,92
18,94
17,97
16,100
15,103
14,106
13,109
12,113
11,119
10,125
9,132
8,142
7,154
6,170
5,193
4,227
3,284
2,398
1,740
