COMMENT,kmp_n_56_min_2_max_112_run_ff_000_111
SORT_BY,56
112,111
111,111
110,111
109,111
108,111
107,111
106,111
105,111
104,111
103,111
102,111
101,111
100,111
99,111
98,111
97,111
96,111
95,111
94,111
93,111
92,111
91,111
90,111
89,111
88,111
87,111
86,111
85,111
84,111
83,111
82,111
81,111
80,111
79,111
78,111
77,111
76,111
75,111
74,111
73,111
72,111
71,111
70,111
69,111
68,111
67,111
66,111
65,111
64,111
63,111
62,111
61,111
60,111
59,111
58,111
57,111
56,111
55,111
54,112
53,113
52,114
51,115
50,116
49,117
48,118
47,119
46,120
45,121
44,122
43,123
42,124
41,125
40,126
39,127
38,128
37,129
36,130
35,131
34,132
33,133
32,134
31,135
30,136
29,137
28,138
27,140
26,143
25,146
24,149
23,152
22,155
21,158
20,161
19,164
18,168
17,174
16,180
15,186
14,192
13,201
12,211
11,221
10,236
9,252
8,273
7,300
6,336
5,386
4,462
3,588
2,840
1,1596
