COMMENT,kmp_n_79_min_2_max_158_run_ff_000_111
SORT_BY,79
158,157
157,157
156,157
155,157
154,157
153,157
152,157
151,157
150,157
149,157
148,157
147,157
146,157
145,157
144,157
143,157
142,157
141,157
140,157
139,157
138,157
137,157
136,157
135,157
134,157
133,157
132,157
131,157
130,157
129,157
128,157
127,157
126,157
125,157
124,157
123,157
122,157
121,157
120,157
119,157
118,157
117,157
116,157
115,157
114,157
113,157
112,157
111,157
110,157
109,157
108,157
107,157
106,157
105,157
104,157
103,157
102,157
101,157
100,157
99,157
98,157
97,157
96,157
95,157
94,157
93,157
92,157
91,157
90,157
89,157
88,157
87,157
86,157
85,157
84,157
83,157
82,157
81,157
80,157
79,157
78,157
77,158
76,159
75,160
74,161
73,162
72,163
71,164
70,165
69,166
68,167
67,168
66,169
65,170
64,171
63,172
62,173
61,174
60,175
59,176
58,177
57,178
56,179
55,180
54,181
53,182
52,183
51,184
50,185
49,186
48,187
47,188
46,189
45,190
44,191
43,192
42,193
41,194
40,195
39,196
38,199
37,202
36,205
35,208
34,211
33,214
32,217
31,220
30,223
29,226
28,229
27,232
26,235
25,241
24,247
23,253
22,259
21,265
20,271
19,279
18,289
17,299
16,309
15,322
14,337
13,352
12,373
11,395
10,423
9,457
8,499
7,553
6,625
5,727
4,879
3,1132
2,1639
1,3160
