COMMENT,kmp_n_65_min_2_max_130_run_ff_000_111
SORT_BY,65
130,129
129,129
128,129
127,129
126,129
125,129
124,129
123,129
122,129
121,129
120,129
119,129
118,129
117,129
116,129
115,129
114,129
113,129
112,129
111,129
110,129
109,129
108,129
107,129
106,129
105,129
104,129
103,129
102,129
101,129
100,129
99,129
98,129
97,129
96,129
95,129
94,129
93,129
92,129
91,129
90,129
89,129
88,129
87,129
86,129
85,129
84,129
83,129
82,129
81,129
80,129
79,129
78,129
77,129
76,129
75,129
74,129
73,129
72,129
71,129
70,129
69,129
68,129
67,129
66,129
65,129
64,129
63,130
62,131
61,132
60,133
59,134
58,135
57,136
56,137
55,138
54,139
53,140
52,141
51,142
50,143
49,144
48,145
47,146
46,147
45,148
44,149
43,150
42,151
41,152
40,153
39,154
38,155
37,156
36,157
35,158
34,159
33,160
32,161
31,164
30,167
29,170
28,173
27,176
26,179
25,182
24,185
23,188
22,191
21,195
20,201
19,207
18,213
17,219
16,225
15,235
14,245
13,255
12,269
11,284
10,303
9,325
8,353
7,390
6,439
5,507
4,609
3,780
2,1121
1,2145
