COMMENT,kmp_n_77_min_2_max_154_run_ff_000_111
SORT_BY,77
154,153
153,153
152,153
151,153
150,153
149,153
148,153
147,153
146,153
145,153
144,153
143,153
142,153
141,153
140,153
139,153
138,153
137,153
136,153
135,153
134,153
133,153
132,153
131,153
130,153
129,153
128,153
127,153
126,153
125,153
124,153
123,153
122,153
121,153
120,153
119,153
118,153
117,153
116,153
115,153
114,153
113,153
112,153
111,153
110,153
109,153
108,153
107,153
106,153
105,153
104,153
103,153
102,153
101,153
100,153
99,153
98,153
97,153
96,153
95,153
94,153
93,153
92,153
91,153
90,153
89,153
88,153
87,153
86,153
85,153
84,153
83,153
82,153
81,153
80,153
79,153
78,153
77,153
76,153
75,154
74,155
73,156
72,157
71,158
70,159
69,160
68,161
67,162
66,163
65,164
64,165
63,166
62,167
61,168
60,169
59,170
58,171
57,172
56,173
55,174
54,175
53,176
52,177
51,178
50,179
49,180
48,181
47,182
46,183
45,184
44,185
43,186
42,187
41,188
40,189
39,190
38,191
37,194
36,197
35,200
34,203
33,206
32,209
31,212
30,215
29,218
28,221
27,224
26,227
25,231
24,237
23,243
22,249
21,255
20,261
19,267
18,277
17,287
16,297
15,308
14,323
13,338
12,357
11,378
10,405
9,437
8,477
7,528
6,597
5,693
4,837
3,1078
2,1559
1,3003
