COMMENT,kmp_n_81_min_2_max_162_run_ff_000_111
SORT_BY,81
162,161
161,161
160,161
159,161
158,161
157,161
156,161
155,161
154,161
153,161
152,161
151,161
150,161
149,161
148,161
147,161
146,161
145,161
144,161
143,161
142,161
141,161
140,161
139,161
138,161
137,161
136,161
135,161
134,161
133,161
132,161
131,161
130,161
129,161
128,161
127,161
126,161
125,161
124,161
123,161
122,161
121,161
120,161
119,161
118,161
117,161
116,161
115,161
114,161
113,161
112,161
111,161
110,161
109,161
108,161
107,161
106,161
105,161
104,161
103,161
102,161
101,161
100,161
99,161
98,161
97,161
96,161
95,161
94,161
93,161
92,161
91,161
90,161
89,161
88,161
87,161
86,161
85,161
84,161
83,161
82,161
81,161
80,161
79,162
78,163
77,164
76,165
75,166
74,167
73,168
72,169
71,170
70,171
69,172
68,173
67,174
66,175
65,176
64,177
63,178
62,179
61,180
60,181
59,182
58,183
57,184
56,185
55,186
54,187
53,188
52,189
51,190
50,191
49,192
48,193
47,194
46,195
45,196
44,197
43,198
42,199
41,200
40,201
39,204
38,207
37,210
36,213
35,216
34,219
33,222
32,225
31,228
30,231
29,234
28,237
27,240
26,245
25,251
24,257
23,263
22,269
21,275
20,281
19,291
18,301
17,311
16,321
15,336
14,351
13,368
12,389
11,413
10,441
9,477
8,521
7,579
6,655
5,761
4,921
3,1188
2,1721
1,3321
