COMMENT,kmp_n_42_min_2_max_84_run_ff_000_111
SORT_BY,42
84,83
83,83
82,83
81,83
80,83
79,83
78,83
77,83
76,83
75,83
74,83
73,83
72,83
71,83
70,83
69,83
68,83
67,83
66,83
65,83
64,83
63,83
62,83
61,83
60,83
59,83
58,83
57,83
56,83
55,83
54,83
53,83
52,83
51,83
50,83
49,83
48,83
47,83
46,83
45,83
44,83
43,83
42,83
41,83
40,84
39,85
38,86
37,87
36,88
35,89
34,90
33,91
32,92
31,93
30,94
29,95
28,96
27,97
26,98
25,99
24,100
23,101
22,102
21,103
20,105
19,108
18,111
17,114
16,117
15,120
14,123
13,128
12,134
11,140
10,147
9,157
8,168
7,183
6,203
5,231
4,273
3,343
2,483
1,903
