COMMENT,kmp_n_82_min_2_max_164_run_ff_000_111
SORT_BY,82
164,163
163,163
162,163
161,163
160,163
159,163
158,163
157,163
156,163
155,163
154,163
153,163
152,163
151,163
150,163
149,163
148,163
147,163
146,163
145,163
144,163
143,163
142,163
141,163
140,163
139,163
138,163
137,163
136,163
135,163
134,163
133,163
132,163
131,163
130,163
129,163
128,163
127,163
126,163
125,163
124,163
123,163
122,163
121,163
120,163
119,163
118,163
117,163
116,163
115,163
114,163
113,163
112,163
111,163
110,163
109,163
108,163
107,163
106,163
105,163
104,163
103,163
102,163
101,163
100,163
99,163
98,163
97,163
96,163
95,163
94,163
93,163
92,163
91,163
90,163
89,163
88,163
87,163
86,163
85,163
84,163
83,163
82,163
81,163
80,164
79,165
78,166
77,167
76,168
75,169
74,170
73,171
72,172
71,173
70,174
69,175
68,176
67,177
66,178
65,179
64,180
63,181
62,182
61,183
60,184
59,185
58,186
57,187
56,188
55,189
54,190
53,191
52,192
51,193
50,194
49,195
48,196
47,197
46,198
45,199
44,200
43,201
42,202
41,203
40,205
39,208
38,211
37,214
36,217
35,220
34,223
33,226
32,229
31,232
30,235
29,238
28,241
27,244
26,250
25,256
24,262
23,268
22,274
21,280
20,287
19,297
18,307
17,317
16,328
15,343
14,358
13,376
12,397
11,422
10,451
9,487
8,533
7,592
6,670
5,779
4,943
3,1216
2,1763
1,3403
