COMMENT,kmp_n_74_min_2_max_148_run_ff_000_111
SORT_BY,74
148,147
147,147
146,147
145,147
144,147
143,147
142,147
141,147
140,147
139,147
138,147
137,147
136,147
135,147
134,147
133,147
132,147
131,147
130,147
129,147
128,147
127,147
126,147
125,147
124,147
123,147
122,147
121,147
120,147
119,147
118,147
117,147
116,147
115,147
114,147
113,147
112,147
111,147
110,147
109,147
108,147
107,147
106,147
105,147
104,147
103,147
102,147
101,147
100,147
99,147
98,147
97,147
96,147
95,147
94,147
93,147
92,147
91,147
90,147
89,147
88,147
87,147
86,147
85,147
84,147
83,147
82,147
81,147
80,147
79,147
78,147
77,147
76,147
75,147
74,147
73,147
72,148
71,149
70,150
69,151
68,152
67,153
66,154
65,155
64,156
63,157
62,158
61,159
60,160
59,161
58,162
57,163
56,164
55,165
54,166
53,167
52,168
51,169
50,170
49,171
48,172
47,173
46,174
45,175
44,176
43,177
42,178
41,179
40,180
39,181
38,182
37,183
36,185
35,188
34,191
33,194
32,197
31,200
30,203
29,206
28,209
27,212
26,215
25,218
24,222
23,228
22,234
21,240
20,246
19,252
18,259
17,269
16,279
15,289
14,302
13,317
12,333
11,354
10,378
9,407
8,444
7,492
6,555
5,644
4,777
3,999
2,1443
1,2775
