COMMENT,kmp_n_99_min_2_max_198_run_ff_000_111
SORT_BY,99
198,197
197,197
196,197
195,197
194,197
193,197
192,197
191,197
190,197
189,197
188,197
187,197
186,197
185,197
184,197
183,197
182,197
181,197
180,197
179,197
178,197
177,197
176,197
175,197
174,197
173,197
172,197
171,197
170,197
169,197
168,197
167,197
166,197
165,197
164,197
163,197
162,197
161,197
160,197
159,197
158,197
157,197
156,197
155,197
154,197
153,197
152,197
151,197
150,197
149,197
148,197
147,197
146,197
145,197
144,197
143,197
142,197
141,197
140,197
139,197
138,197
137,197
136,197
135,197
134,197
133,197
132,197
131,197
130,197
129,197
128,197
127,197
126,197
125,197
124,197
123,197
122,197
121,197
120,197
119,197
118,197
117,197
116,197
115,197
114,197
113,197
112,197
111,197
110,197
109,197
108,197
107,197
106,197
105,197
104,197
103,197
102,197
101,197
100,197
99,197
98,197
97,198
96,199
95,200
94,201
93,202
92,203
91,204
90,205
89,206
88,207
87,208
86,209
85,210
84,211
83,212
82,213
81,214
80,215
79,216
78,217
77,218
76,219
75,220
74,221
73,222
72,223
71,224
70,225
69,226
68,227
67,228
66,229
65,230
64,231
63,232
62,233
61,234
60,235
59,236
58,237
57,238
56,239
55,240
54,241
53,242
52,243
51,244
50,245
49,246
48,249
47,252
46,255
45,258
44,261
43,264
42,267
41,270
40,273
39,276
38,279
37,282
36,285
35,288
34,291
33,294
32,299
31,305
30,311
29,317
28,323
27,329
26,335
25,341
24,349
23,359
22,369
21,379
20,389
19,402
18,417
17,432
16,449
15,470
14,491
13,519
12,549
11,585
10,629
9,682
8,749
7,834
6,949
5,1109
4,1349
3,1749
2,2549
1,4950
