COMMENT,kmp_n_68_min_2_max_136_run_ff_000_111
SORT_BY,68
136,135
135,135
134,135
133,135
132,135
131,135
130,135
129,135
128,135
127,135
126,135
125,135
124,135
123,135
122,135
121,135
120,135
119,135
118,135
117,135
116,135
115,135
114,135
113,135
112,135
111,135
110,135
109,135
108,135
107,135
106,135
105,135
104,135
103,135
102,135
101,135
100,135
99,135
98,135
97,135
96,135
95,135
94,135
93,135
92,135
91,135
90,135
89,135
88,135
87,135
86,135
85,135
84,135
83,135
82,135
81,135
80,135
79,135
78,135
77,135
76,135
75,135
74,135
73,135
72,135
71,135
70,135
69,135
68,135
67,135
66,136
65,137
64,138
63,139
62,140
61,141
60,142
59,143
58,144
57,145
56,146
55,147
54,148
53,149
52,150
51,151
50,152
49,153
48,154
47,155
46,156
45,157
44,158
43,159
42,160
41,161
40,162
39,163
38,164
37,165
36,166
35,167
34,168
33,170
32,173
31,176
30,179
29,182
28,185
27,188
26,191
25,194
24,197
23,200
22,204
21,210
20,216
19,222
18,228
17,234
16,243
15,253
14,263
13,275
12,290
11,306
10,327
9,352
8,383
7,423
6,476
5,551
4,663
3,850
2,1224
1,2346
