COMMENT,kmp_n_80_min_2_max_160_run_ff_000_111
SORT_BY,80
160,159
159,159
158,159
157,159
156,159
155,159
154,159
153,159
152,159
151,159
150,159
149,159
148,159
147,159
146,159
145,159
144,159
143,159
142,159
141,159
140,159
139,159
138,159
137,159
136,159
135,159
134,159
133,159
132,159
131,159
130,159
129,159
128,159
127,159
126,159
125,159
124,159
123,159
122,159
121,159
120,159
119,159
118,159
117,159
116,159
115,159
114,159
113,159
112,159
111,159
110,159
109,159
108,159
107,159
106,159
105,159
104,159
103,159
102,159
101,159
100,159
99,159
98,159
97,159
96,159
95,159
94,159
93,159
92,159
91,159
90,159
89,159
88,159
87,159
86,159
85,159
84,159
83,159
82,159
81,159
80,159
79,159
78,160
77,161
76,162
75,163
74,164
73,165
72,166
71,167
70,168
69,169
68,170
67,171
66,172
65,173
64,174
63,175
62,176
61,177
60,178
59,179
58,180
57,181
56,182
55,183
54,184
53,185
52,186
51,187
50,188
49,189
48,190
47,191
46,192
45,193
44,194
43,195
42,196
41,197
40,198
39,200
38,203
37,206
36,209
35,212
34,215
33,218
32,221
31,224
30,227
29,230
28,233
27,236
26,240
25,246
24,252
23,258
22,264
21,270
20,276
19,285
18,295
17,305
16,315
15,329
14,344
13,360
12,381
11,404
10,432
9,467
8,510
7,566
6,640
5,744
4,900
3,1160
2,1680
1,3240
