COMMENT,kmp_n_38_min_2_max_76_run_ff_000_111
SORT_BY,38
76,75
75,75
74,75
73,75
72,75
71,75
70,75
69,75
68,75
67,75
66,75
65,75
64,75
63,75
62,75
61,75
60,75
59,75
58,75
57,75
56,75
55,75
54,75
53,75
52,75
51,75
50,75
49,75
48,75
47,75
46,75
45,75
44,75
43,75
42,75
41,75
40,75
39,75
38,75
37,75
36,76
35,77
34,78
33,79
32,80
31,81
30,82
29,83
28,84
27,85
26,86
25,87
24,88
23,89
22,90
21,91
20,92
19,93
18,95
17,98
16,101
15,104
14,107
13,110
12,114
11,120
10,126
9,133
8,143
7,155
6,171
5,194
4,228
3,285
2,399
1,741
