COMMENT,kmp_n_99_min_2_max_198_run_ff_0101_1010
SORT_BY,99
198,148
197,148
196,148
195,148
194,148
193,148
192,148
191,148
190,148
189,148
188,148
187,148
186,148
185,148
184,148
183,148
182,148
181,148
180,148
179,148
178,148
177,148
176,148
175,148
174,148
173,148
172,148
171,148
170,148
169,148
168,148
167,148
166,148
165,148
164,148
163,148
162,148
161,148
160,148
159,148
158,148
157,148
156,148
155,148
154,148
153,148
152,148
151,148
150,148
149,148
148,148
147,148
146,148
145,148
144,148
143,148
142,148
141,148
140,148
139,148
138,148
137,148
136,148
135,148
134,148
133,148
132,148
131,148
130,148
129,148
128,148
127,148
126,148
125,148
124,148
123,148
122,148
121,148
120,148
119,148
118,148
117,148
116,148
115,148
114,148
113,148
112,148
111,148
110,148
109,148
108,148
107,148
106,148
105,148
104,148
103,148
102,148
101,148
100,148
99,148
98,148
97,148
96,150
95,150
94,152
93,152
92,154
91,154
90,156
89,156
88,158
87,158
86,160
85,160
84,162
83,162
82,164
81,164
80,166
79,166
78,168
77,168
76,170
75,170
74,172
73,172
72,174
71,174
70,176
69,176
68,178
67,178
66,180
65,180
64,182
63,182
62,184
61,184
60,186
59,186
58,188
57,188
56,190
55,190
54,192
53,192
52,194
51,194
50,196
49,196
48,200
47,200
46,206
45,206
44,212
43,212
42,218
41,218
40,224
39,224
38,230
37,230
36,236
35,236
34,242
33,242
32,250
31,250
30,262
29,262
28,274
27,274
26,286
25,286
24,300
23,300
22,320
21,320
20,340
19,340
18,368
17,368
16,400
15,400
14,442
13,442
12,500
11,500
10,580
9,580
8,700
7,700
6,900
5,900
4,1300
3,1300
2,2500
1,2500
