COMMENT,kmp_n_92_min_2_max_184_run_ff_000_111
SORT_BY,92
184,183
183,183
182,183
181,183
180,183
179,183
178,183
177,183
176,183
175,183
174,183
173,183
172,183
171,183
170,183
169,183
168,183
167,183
166,183
165,183
164,183
163,183
162,183
161,183
160,183
159,183
158,183
157,183
156,183
155,183
154,183
153,183
152,183
151,183
150,183
149,183
148,183
147,183
146,183
145,183
144,183
143,183
142,183
141,183
140,183
139,183
138,183
137,183
136,183
135,183
134,183
133,183
132,183
131,183
130,183
129,183
128,183
127,183
126,183
125,183
124,183
123,183
122,183
121,183
120,183
119,183
118,183
117,183
116,183
115,183
114,183
113,183
112,183
111,183
110,183
109,183
108,183
107,183
106,183
105,183
104,183
103,183
102,183
101,183
100,183
99,183
98,183
97,183
96,183
95,183
94,183
93,183
92,183
91,183
90,184
89,185
88,186
87,187
86,188
85,189
84,190
83,191
82,192
81,193
80,194
79,195
78,196
77,197
76,198
75,199
74,200
73,201
72,202
71,203
70,204
69,205
68,206
67,207
66,208
65,209
64,210
63,211
62,212
61,213
60,214
59,215
58,216
57,217
56,218
55,219
54,220
53,221
52,222
51,223
50,224
49,225
48,226
47,227
46,228
45,230
44,233
43,236
42,239
41,242
40,245
39,248
38,251
37,254
36,257
35,260
34,263
33,266
32,269
31,272
30,276
29,282
28,288
27,294
26,300
25,306
24,312
23,318
22,327
21,337
20,347
19,357
18,368
17,383
16,398
15,414
14,435
13,456
12,484
11,515
10,552
9,598
8,656
7,729
6,828
5,966
4,1173
3,1518
2,2208
1,4278
