COMMENT,kmp_n_59_min_2_max_118_run_ff_000_111
SORT_BY,59
118,117
117,117
116,117
115,117
114,117
113,117
112,117
111,117
110,117
109,117
108,117
107,117
106,117
105,117
104,117
103,117
102,117
101,117
100,117
99,117
98,117
97,117
96,117
95,117
94,117
93,117
92,117
91,117
90,117
89,117
88,117
87,117
86,117
85,117
84,117
83,117
82,117
81,117
80,117
79,117
78,117
77,117
76,117
75,117
74,117
73,117
72,117
71,117
70,117
69,117
68,117
67,117
66,117
65,117
64,117
63,117
62,117
61,117
60,117
59,117
58,117
57,118
56,119
55,120
54,121
53,122
52,123
51,124
50,125
49,126
48,127
47,128
46,129
45,130
44,131
43,132
42,133
41,134
40,135
39,136
38,137
37,138
36,139
35,140
34,141
33,142
32,143
31,144
30,145
29,146
28,149
27,152
26,155
25,158
24,161
23,164
22,167
21,170
20,173
19,177
18,183
17,189
16,195
15,201
14,209
13,219
12,229
11,242
10,257
9,276
8,299
7,329
6,369
5,425
4,509
3,649
2,929
1,1770
