COMMENT,kmp_n_81_min_2_max_162_run_ff_0101_1010
SORT_BY,81
162,121
161,121
160,121
159,121
158,121
157,121
156,121
155,121
154,121
153,121
152,121
151,121
150,121
149,121
148,121
147,121
146,121
145,121
144,121
143,121
142,121
141,121
140,121
139,121
138,121
137,121
136,121
135,121
134,121
133,121
132,121
131,121
130,121
129,121
128,121
127,121
126,121
125,121
124,121
123,121
122,121
121,121
120,121
119,121
118,121
117,121
116,121
115,121
114,121
113,121
112,121
111,121
110,121
109,121
108,121
107,121
106,121
105,121
104,121
103,121
102,121
101,121
100,121
99,121
98,121
97,121
96,121
95,121
94,121
93,121
92,121
91,121
90,121
89,121
88,121
87,121
86,121
85,121
84,121
83,121
82,121
81,121
80,121
79,121
78,123
77,123
76,125
75,125
74,127
73,127
72,129
71,129
70,131
69,131
68,133
67,133
66,135
65,135
64,137
63,137
62,139
61,139
60,141
59,141
58,143
57,143
56,145
55,145
54,147
53,147
52,149
51,149
50,151
49,151
48,153
47,153
46,155
45,155
44,157
43,157
42,159
41,159
40,161
39,161
38,167
37,167
36,173
35,173
34,179
33,179
32,185
31,185
30,191
29,191
28,197
27,197
26,205
25,205
24,217
23,217
22,229
21,229
20,241
19,241
18,261
17,261
16,281
15,281
14,311
13,311
12,349
11,349
10,401
9,401
8,481
7,481
6,615
5,615
4,881
3,881
2,1681
1,1681
