COMMENT,kmp_n_90_min_2_max_180_run_ff_000_111
SORT_BY,90
180,179
179,179
178,179
177,179
176,179
175,179
174,179
173,179
172,179
171,179
170,179
169,179
168,179
167,179
166,179
165,179
164,179
163,179
162,179
161,179
160,179
159,179
158,179
157,179
156,179
155,179
154,179
153,179
152,179
151,179
150,179
149,179
148,179
147,179
146,179
145,179
144,179
143,179
142,179
141,179
140,179
139,179
138,179
137,179
136,179
135,179
134,179
133,179
132,179
131,179
130,179
129,179
128,179
127,179
126,179
125,179
124,179
123,179
122,179
121,179
120,179
119,179
118,179
117,179
116,179
115,179
114,179
113,179
112,179
111,179
110,179
109,179
108,179
107,179
106,179
105,179
104,179
103,179
102,179
101,179
100,179
99,179
98,179
97,179
96,179
95,179
94,179
93,179
92,179
91,179
90,179
89,179
88,180
87,181
86,182
85,183
84,184
83,185
82,186
81,187
80,188
79,189
78,190
77,191
76,192
75,193
74,194
73,195
72,196
71,197
70,198
69,199
68,200
67,201
66,202
65,203
64,204
63,205
62,206
61,207
60,208
59,209
58,210
57,211
56,212
55,213
54,214
53,215
52,216
51,217
50,218
49,219
48,220
47,221
46,222
45,223
44,225
43,228
42,231
41,234
40,237
39,240
38,243
37,246
36,249
35,252
34,255
33,258
32,261
31,264
30,267
29,272
28,278
27,284
26,290
25,296
24,302
23,308
22,315
21,325
20,335
19,345
18,355
17,369
16,384
15,399
14,419
13,440
12,466
11,495
10,531
9,575
8,630
7,701
6,795
5,927
4,1125
3,1455
2,2115
1,4095
