COMMENT,kmp_n_54_min_2_max_108_run_ff_0101_1010
SORT_BY,54
108,80
107,80
106,80
105,80
104,80
103,80
102,80
101,80
100,80
99,80
98,80
97,80
96,80
95,80
94,80
93,80
92,80
91,80
90,80
89,80
88,80
87,80
86,80
85,80
84,80
83,80
82,80
81,80
80,80
79,80
78,80
77,80
76,80
75,80
74,80
73,80
72,80
71,80
70,80
69,80
68,80
67,80
66,80
65,80
64,80
63,80
62,80
61,80
60,80
59,80
58,80
57,80
56,80
55,80
54,80
53,80
52,81
51,81
50,83
49,83
48,85
47,85
46,87
45,87
44,89
43,89
42,91
41,91
40,93
39,93
38,95
37,95
36,97
35,97
34,99
33,99
32,101
31,101
30,103
29,103
28,105
27,105
26,108
25,108
24,114
23,114
22,120
21,120
20,126
19,126
18,132
17,132
16,143
15,143
14,155
13,155
12,172
11,172
10,195
9,195
8,230
7,230
6,288
5,288
4,405
3,405
2,756
1,756
