COMMENT,kmp_n_48_min_2_max_96_run_ff_000_111
SORT_BY,48
96,95
95,95
94,95
93,95
92,95
91,95
90,95
89,95
88,95
87,95
86,95
85,95
84,95
83,95
82,95
81,95
80,95
79,95
78,95
77,95
76,95
75,95
74,95
73,95
72,95
71,95
70,95
69,95
68,95
67,95
66,95
65,95
64,95
63,95
62,95
61,95
60,95
59,95
58,95
57,95
56,95
55,95
54,95
53,95
52,95
51,95
50,95
49,95
48,95
47,95
46,96
45,97
44,98
43,99
42,100
41,101
40,102
39,103
38,104
37,105
36,106
35,107
34,108
33,109
32,110
31,111
30,112
29,113
28,114
27,115
26,116
25,117
24,118
23,120
22,123
21,126
20,129
19,132
18,135
17,138
16,141
15,146
14,152
13,158
12,164
11,173
10,183
9,195
8,210
7,230
6,256
5,293
4,348
3,440
2,624
1,1176
