COMMENT,kmp_n_84_min_2_max_168_run_ff_000_111
SORT_BY,84
168,167
167,167
166,167
165,167
164,167
163,167
162,167
161,167
160,167
159,167
158,167
157,167
156,167
155,167
154,167
153,167
152,167
151,167
150,167
149,167
148,167
147,167
146,167
145,167
144,167
143,167
142,167
141,167
140,167
139,167
138,167
137,167
136,167
135,167
134,167
133,167
132,167
131,167
130,167
129,167
128,167
127,167
126,167
125,167
124,167
123,167
122,167
121,167
120,167
119,167
118,167
117,167
116,167
115,167
114,167
113,167
112,167
111,167
110,167
109,167
108,167
107,167
106,167
105,167
104,167
103,167
102,167
101,167
100,167
99,167
98,167
97,167
96,167
95,167
94,167
93,167
92,167
91,167
90,167
89,167
88,167
87,167
86,167
85,167
84,167
83,167
82,168
81,169
80,170
79,171
78,172
77,173
76,174
75,175
74,176
73,177
72,178
71,179
70,180
69,181
68,182
67,183
66,184
65,185
64,186
63,187
62,188
61,189
60,190
59,191
58,192
57,193
56,194
55,195
54,196
53,197
52,198
51,199
50,200
49,201
48,202
47,203
46,204
45,205
44,206
43,207
42,208
41,210
40,213
39,216
38,219
37,222
36,225
35,228
34,231
33,234
32,237
31,240
30,243
29,246
28,249
27,254
26,260
25,266
24,272
23,278
22,284
21,290
20,299
19,309
18,319
17,329
16,342
15,357
14,372
13,392
12,413
11,440
10,471
9,509
8,557
7,618
6,700
5,815
4,987
3,1274
2,1848
1,3570
