COMMENT,kmp_n_47_min_2_max_94_run_ff_000_111
SORT_BY,47
94,93
93,93
92,93
91,93
90,93
89,93
88,93
87,93
86,93
85,93
84,93
83,93
82,93
81,93
80,93
79,93
78,93
77,93
76,93
75,93
74,93
73,93
72,93
71,93
70,93
69,93
68,93
67,93
66,93
65,93
64,93
63,93
62,93
61,93
60,93
59,93
58,93
57,93
56,93
55,93
54,93
53,93
52,93
51,93
50,93
49,93
48,93
47,93
46,93
45,94
44,95
43,96
42,97
41,98
40,99
39,100
38,101
37,102
36,103
35,104
34,105
33,106
32,107
31,108
30,109
29,110
28,111
27,112
26,113
25,114
24,115
23,116
22,119
21,122
20,125
19,128
18,131
17,134
16,137
15,141
14,147
13,153
12,159
11,167
10,177
9,188
8,203
7,222
6,247
5,282
4,335
3,423
2,599
1,1128
