COMMENT,kmp_n_91_min_2_max_182_run_ff_0101_1010
SORT_BY,91
182,136
181,136
180,136
179,136
178,136
177,136
176,136
175,136
174,136
173,136
172,136
171,136
170,136
169,136
168,136
167,136
166,136
165,136
164,136
163,136
162,136
161,136
160,136
159,136
158,136
157,136
156,136
155,136
154,136
153,136
152,136
151,136
150,136
149,136
148,136
147,136
146,136
145,136
144,136
143,136
142,136
141,136
140,136
139,136
138,136
137,136
136,136
135,136
134,136
133,136
132,136
131,136
130,136
129,136
128,136
127,136
126,136
125,136
124,136
123,136
122,136
121,136
120,136
119,136
118,136
117,136
116,136
115,136
114,136
113,136
112,136
111,136
110,136
109,136
108,136
107,136
106,136
105,136
104,136
103,136
102,136
101,136
100,136
99,136
98,136
97,136
96,136
95,136
94,136
93,136
92,136
91,136
90,136
89,136
88,138
87,138
86,140
85,140
84,142
83,142
82,144
81,144
80,146
79,146
78,148
77,148
76,150
75,150
74,152
73,152
72,154
71,154
70,156
69,156
68,158
67,158
66,160
65,160
64,162
63,162
62,164
61,164
60,166
59,166
58,168
57,168
56,170
55,170
54,172
53,172
52,174
51,174
50,176
49,176
48,178
47,178
46,180
45,180
44,184
43,184
42,190
41,190
40,196
39,196
38,202
37,202
36,208
35,208
34,214
33,214
32,220
31,220
30,226
29,226
28,238
27,238
26,250
25,250
24,262
23,262
22,276
21,276
20,296
19,296
18,316
17,316
16,346
15,346
14,382
13,382
12,430
11,430
10,496
9,496
8,598
7,598
6,766
5,766
4,1104
3,1104
2,2116
1,2116
