COMMENT,kmp_n_53_min_2_max_106_run_ff_000_111
SORT_BY,53
106,105
105,105
104,105
103,105
102,105
101,105
100,105
99,105
98,105
97,105
96,105
95,105
94,105
93,105
92,105
91,105
90,105
89,105
88,105
87,105
86,105
85,105
84,105
83,105
82,105
81,105
80,105
79,105
78,105
77,105
76,105
75,105
74,105
73,105
72,105
71,105
70,105
69,105
68,105
67,105
66,105
65,105
64,105
63,105
62,105
61,105
60,105
59,105
58,105
57,105
56,105
55,105
54,105
53,105
52,105
51,106
50,107
49,108
48,109
47,110
46,111
45,112
44,113
43,114
42,115
41,116
40,117
39,118
38,119
37,120
36,121
35,122
34,123
33,124
32,125
31,126
30,127
29,128
28,129
27,130
26,131
25,134
24,137
23,140
22,143
21,146
20,149
19,152
18,155
17,159
16,165
15,171
14,177
13,183
12,193
11,203
10,215
9,230
8,249
7,273
6,305
5,350
4,417
3,530
2,755
1,1431
