COMMENT,kmp_n_91_min_2_max_182_run_ff_000_111
SORT_BY,91
182,181
181,181
180,181
179,181
178,181
177,181
176,181
175,181
174,181
173,181
172,181
171,181
170,181
169,181
168,181
167,181
166,181
165,181
164,181
163,181
162,181
161,181
160,181
159,181
158,181
157,181
156,181
155,181
154,181
153,181
152,181
151,181
150,181
149,181
148,181
147,181
146,181
145,181
144,181
143,181
142,181
141,181
140,181
139,181
138,181
137,181
136,181
135,181
134,181
133,181
132,181
131,181
130,181
129,181
128,181
127,181
126,181
125,181
124,181
123,181
122,181
121,181
120,181
119,181
118,181
117,181
116,181
115,181
114,181
113,181
112,181
111,181
110,181
109,181
108,181
107,181
106,181
105,181
104,181
103,181
102,181
101,181
100,181
99,181
98,181
97,181
96,181
95,181
94,181
93,181
92,181
91,181
90,181
89,182
88,183
87,184
86,185
85,186
84,187
83,188
82,189
81,190
80,191
79,192
78,193
77,194
76,195
75,196
74,197
73,198
72,199
71,200
70,201
69,202
68,203
67,204
66,205
65,206
64,207
63,208
62,209
61,210
60,211
59,212
58,213
57,214
56,215
55,216
54,217
53,218
52,219
51,220
50,221
49,222
48,223
47,224
46,225
45,226
44,229
43,232
42,235
41,238
40,241
39,244
38,247
37,250
36,253
35,256
34,259
33,262
32,265
31,268
30,271
29,277
28,283
27,289
26,295
25,301
24,307
23,313
22,321
21,331
20,341
19,351
18,361
17,376
16,391
15,406
14,427
13,448
12,475
11,505
10,541
9,586
8,643
7,715
6,811
5,946
4,1149
3,1486
2,2161
1,4186
