COMMENT,kmp_n_17_min_2_max_34_run_ff_random
SORT_BY,17
34,17
33,17
32,17
31,17
30,17
29,17
28,17
27,17
26,17
25,17
24,17
23,17
22,17
21,17
20,17
19,17
18,17
17,17
16,17
15,17
14,17
13,17
12,17
11,17
10,17
9,18
8,18
7,18
6,18
5,19
4,21
3,21
2,26
1,27
