COMMENT,kmp_n_62_min_2_max_124_run_ff_000_111
SORT_BY,62
124,123
123,123
122,123
121,123
120,123
119,123
118,123
117,123
116,123
115,123
114,123
113,123
112,123
111,123
110,123
109,123
108,123
107,123
106,123
105,123
104,123
103,123
102,123
101,123
100,123
99,123
98,123
97,123
96,123
95,123
94,123
93,123
92,123
91,123
90,123
89,123
88,123
87,123
86,123
85,123
84,123
83,123
82,123
81,123
80,123
79,123
78,123
77,123
76,123
75,123
74,123
73,123
72,123
71,123
70,123
69,123
68,123
67,123
66,123
65,123
64,123
63,123
62,123
61,123
60,124
59,125
58,126
57,127
56,128
55,129
54,130
53,131
52,132
51,133
50,134
49,135
48,136
47,137
46,138
45,139
44,140
43,141
42,142
41,143
40,144
39,145
38,146
37,147
36,148
35,149
34,150
33,151
32,152
31,153
30,155
29,158
28,161
27,164
26,167
25,170
24,173
23,176
22,179
21,182
20,186
19,192
18,198
17,204
16,210
15,217
14,227
13,237
12,248
11,263
10,279
9,300
8,326
7,359
6,403
5,465
4,558
3,713
2,1023
1,1953
