COMMENT,kmp_n_42_min_2_max_84_run_ff_0101_1010
SORT_BY,42
84,62
83,62
82,62
81,62
80,62
79,62
78,62
77,62
76,62
75,62
74,62
73,62
72,62
71,62
70,62
69,62
68,62
67,62
66,62
65,62
64,62
63,62
62,62
61,62
60,62
59,62
58,62
57,62
56,62
55,62
54,62
53,62
52,62
51,62
50,62
49,62
48,62
47,62
46,62
45,62
44,62
43,62
42,62
41,62
40,63
39,63
38,65
37,65
36,67
35,67
34,69
33,69
32,71
31,71
30,73
29,73
28,75
27,75
26,77
25,77
24,79
23,79
22,81
21,81
20,84
19,84
18,90
17,90
16,96
15,96
14,102
13,102
12,113
11,113
10,126
9,126
8,147
7,147
6,182
5,182
4,252
3,252
2,462
1,462
