COMMENT,kmp_n_85_min_2_max_170_run_ff_0101_1010
SORT_BY,85
170,127
169,127
168,127
167,127
166,127
165,127
164,127
163,127
162,127
161,127
160,127
159,127
158,127
157,127
156,127
155,127
154,127
153,127
152,127
151,127
150,127
149,127
148,127
147,127
146,127
145,127
144,127
143,127
142,127
141,127
140,127
139,127
138,127
137,127
136,127
135,127
134,127
133,127
132,127
131,127
130,127
129,127
128,127
127,127
126,127
125,127
124,127
123,127
122,127
121,127
120,127
119,127
118,127
117,127
116,127
115,127
114,127
113,127
112,127
111,127
110,127
109,127
108,127
107,127
106,127
105,127
104,127
103,127
102,127
101,127
100,127
99,127
98,127
97,127
96,127
95,127
94,127
93,127
92,127
91,127
90,127
89,127
88,127
87,127
86,127
85,127
84,127
83,127
82,129
81,129
80,131
79,131
78,133
77,133
76,135
75,135
74,137
73,137
72,139
71,139
70,141
69,141
68,143
67,143
66,145
65,145
64,147
63,147
62,149
61,149
60,151
59,151
58,153
57,153
56,155
55,155
54,157
53,157
52,159
51,159
50,161
49,161
48,163
47,163
46,165
45,165
44,167
43,167
42,169
41,169
40,175
39,175
38,181
37,181
36,187
35,187
34,193
33,193
32,199
31,199
30,205
29,205
28,211
27,211
26,223
25,223
24,235
23,235
22,247
21,247
20,263
19,263
18,283
17,283
16,307
15,307
14,337
13,337
12,379
11,379
10,439
9,439
8,527
7,527
6,673
5,673
4,967
3,967
2,1849
1,1849
