COMMENT,kmp_n_37_min_2_max_74_run_ff_0101_1010
SORT_BY,37
74,55
73,55
72,55
71,55
70,55
69,55
68,55
67,55
66,55
65,55
64,55
63,55
62,55
61,55
60,55
59,55
58,55
57,55
56,55
55,55
54,55
53,55
52,55
51,55
50,55
49,55
48,55
47,55
46,55
45,55
44,55
43,55
42,55
41,55
40,55
39,55
38,55
37,55
36,55
35,55
34,57
33,57
32,59
31,59
30,61
29,61
28,63
27,63
26,65
25,65
24,67
23,67
22,69
21,69
20,71
19,71
18,73
17,73
16,79
15,79
14,85
13,85
12,91
11,91
10,103
9,103
8,119
7,119
6,145
5,145
4,199
3,199
2,361
1,361
