COMMENT,kmp_n_9_min_2_max_18_run_ff_random
SORT_BY,9
18,10
17,10
16,10
15,10
14,10
13,10
12,10
11,10
10,10
9,10
8,10
7,10
6,10
5,11
4,11
3,12
2,14
1,15
