COMMENT,kmp_n_8_min_2_max_16_run_ff_random
SORT_BY,8
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,9
7,9
6,9
5,10
4,10
3,10
2,12
1,13
