COMMENT,kmp_n_72_min_2_max_144_run_ff_0101_1010
SORT_BY,72
144,107
143,107
142,107
141,107
140,107
139,107
138,107
137,107
136,107
135,107
134,107
133,107
132,107
131,107
130,107
129,107
128,107
127,107
126,107
125,107
124,107
123,107
122,107
121,107
120,107
119,107
118,107
117,107
116,107
115,107
114,107
113,107
112,107
111,107
110,107
109,107
108,107
107,107
106,107
105,107
104,107
103,107
102,107
101,107
100,107
99,107
98,107
97,107
96,107
95,107
94,107
93,107
92,107
91,107
90,107
89,107
88,107
87,107
86,107
85,107
84,107
83,107
82,107
81,107
80,107
79,107
78,107
77,107
76,107
75,107
74,107
73,107
72,107
71,107
70,108
69,108
68,110
67,110
66,112
65,112
64,114
63,114
62,116
61,116
60,118
59,118
58,120
57,120
56,122
55,122
54,124
53,124
52,126
51,126
50,128
49,128
48,130
47,130
46,132
45,132
44,134
43,134
42,136
41,136
40,138
39,138
38,140
37,140
36,142
35,142
34,147
33,147
32,153
31,153
30,159
29,159
28,165
27,165
26,171
25,171
24,177
23,177
22,188
21,188
20,200
19,200
18,212
17,212
16,231
15,231
14,252
13,252
12,282
11,282
10,324
9,324
8,387
7,387
6,492
5,492
4,702
3,702
2,1332
1,1332
