COMMENT,kmp_n_88_min_2_max_176_run_ff_0101_1010
SORT_BY,88
176,131
175,131
174,131
173,131
172,131
171,131
170,131
169,131
168,131
167,131
166,131
165,131
164,131
163,131
162,131
161,131
160,131
159,131
158,131
157,131
156,131
155,131
154,131
153,131
152,131
151,131
150,131
149,131
148,131
147,131
146,131
145,131
144,131
143,131
142,131
141,131
140,131
139,131
138,131
137,131
136,131
135,131
134,131
133,131
132,131
131,131
130,131
129,131
128,131
127,131
126,131
125,131
124,131
123,131
122,131
121,131
120,131
119,131
118,131
117,131
116,131
115,131
114,131
113,131
112,131
111,131
110,131
109,131
108,131
107,131
106,131
105,131
104,131
103,131
102,131
101,131
100,131
99,131
98,131
97,131
96,131
95,131
94,131
93,131
92,131
91,131
90,131
89,131
88,131
87,131
86,132
85,132
84,134
83,134
82,136
81,136
80,138
79,138
78,140
77,140
76,142
75,142
74,144
73,144
72,146
71,146
70,148
69,148
68,150
67,150
66,152
65,152
64,154
63,154
62,156
61,156
60,158
59,158
58,160
57,160
56,162
55,162
54,164
53,164
52,166
51,166
50,168
49,168
48,170
47,170
46,172
45,172
44,174
43,174
42,179
41,179
40,185
39,185
38,191
37,191
36,197
35,197
34,203
33,203
32,209
31,209
30,215
29,215
28,224
27,224
26,236
25,236
24,248
23,248
22,260
21,260
20,279
19,279
18,299
17,299
16,326
15,326
14,359
13,359
12,404
11,404
10,467
9,467
8,561
7,561
6,719
5,719
4,1034
3,1034
2,1980
1,1980
