COMMENT,kmp_n_77_min_2_max_154_run_ff_0101_1010
SORT_BY,77
154,115
153,115
152,115
151,115
150,115
149,115
148,115
147,115
146,115
145,115
144,115
143,115
142,115
141,115
140,115
139,115
138,115
137,115
136,115
135,115
134,115
133,115
132,115
131,115
130,115
129,115
128,115
127,115
126,115
125,115
124,115
123,115
122,115
121,115
120,115
119,115
118,115
117,115
116,115
115,115
114,115
113,115
112,115
111,115
110,115
109,115
108,115
107,115
106,115
105,115
104,115
103,115
102,115
101,115
100,115
99,115
98,115
97,115
96,115
95,115
94,115
93,115
92,115
91,115
90,115
89,115
88,115
87,115
86,115
85,115
84,115
83,115
82,115
81,115
80,115
79,115
78,115
77,115
76,115
75,115
74,117
73,117
72,119
71,119
70,121
69,121
68,123
67,123
66,125
65,125
64,127
63,127
62,129
61,129
60,131
59,131
58,133
57,133
56,135
55,135
54,137
53,137
52,139
51,139
50,141
49,141
48,143
47,143
46,145
45,145
44,147
43,147
42,149
41,149
40,151
39,151
38,153
37,153
36,159
35,159
34,165
33,165
32,171
31,171
30,177
29,177
28,183
27,183
26,189
25,189
24,199
23,199
22,211
21,211
20,223
19,223
18,239
17,239
16,259
15,259
14,285
13,285
12,319
11,319
10,367
9,367
8,439
7,439
6,559
5,559
4,799
3,799
2,1521
1,1521
