COMMENT,kmp_n_83_min_2_max_166_run_ff_0101_1010
SORT_BY,83
166,124
165,124
164,124
163,124
162,124
161,124
160,124
159,124
158,124
157,124
156,124
155,124
154,124
153,124
152,124
151,124
150,124
149,124
148,124
147,124
146,124
145,124
144,124
143,124
142,124
141,124
140,124
139,124
138,124
137,124
136,124
135,124
134,124
133,124
132,124
131,124
130,124
129,124
128,124
127,124
126,124
125,124
124,124
123,124
122,124
121,124
120,124
119,124
118,124
117,124
116,124
115,124
114,124
113,124
112,124
111,124
110,124
109,124
108,124
107,124
106,124
105,124
104,124
103,124
102,124
101,124
100,124
99,124
98,124
97,124
96,124
95,124
94,124
93,124
92,124
91,124
90,124
89,124
88,124
87,124
86,124
85,124
84,124
83,124
82,124
81,124
80,126
79,126
78,128
77,128
76,130
75,130
74,132
73,132
72,134
71,134
70,136
69,136
68,138
67,138
66,140
65,140
64,142
63,142
62,144
61,144
60,146
59,146
58,148
57,148
56,150
55,150
54,152
53,152
52,154
51,154
50,156
49,156
48,158
47,158
46,160
45,160
44,162
43,162
42,164
41,164
40,168
39,168
38,174
37,174
36,180
35,180
34,186
33,186
32,192
31,192
30,198
29,198
28,204
27,204
26,214
25,214
24,226
23,226
22,238
21,238
20,252
19,252
18,272
17,272
16,294
15,294
14,324
13,324
12,364
11,364
10,420
9,420
8,504
7,504
6,644
5,644
4,924
3,924
2,1764
1,1764
