COMMENT,kmp_n_68_min_2_max_136_run_ff_0101_1010
SORT_BY,68
136,101
135,101
134,101
133,101
132,101
131,101
130,101
129,101
128,101
127,101
126,101
125,101
124,101
123,101
122,101
121,101
120,101
119,101
118,101
117,101
116,101
115,101
114,101
113,101
112,101
111,101
110,101
109,101
108,101
107,101
106,101
105,101
104,101
103,101
102,101
101,101
100,101
99,101
98,101
97,101
96,101
95,101
94,101
93,101
92,101
91,101
90,101
89,101
88,101
87,101
86,101
85,101
84,101
83,101
82,101
81,101
80,101
79,101
78,101
77,101
76,101
75,101
74,101
73,101
72,101
71,101
70,101
69,101
68,101
67,101
66,102
65,102
64,104
63,104
62,106
61,106
60,108
59,108
58,110
57,110
56,112
55,112
54,114
53,114
52,116
51,116
50,118
49,118
48,120
47,120
46,122
45,122
44,124
43,124
42,126
41,126
40,128
39,128
38,130
37,130
36,132
35,132
34,134
33,134
32,139
31,139
30,145
29,145
28,151
27,151
26,157
25,157
24,163
23,163
22,170
21,170
20,182
19,182
18,194
17,194
16,209
15,209
14,229
13,229
12,256
11,256
10,293
9,293
8,349
7,349
6,442
5,442
4,629
3,629
2,1190
1,1190
