COMMENT,kmp_n_58_min_2_max_116_run_ff_0101_1010
SORT_BY,58
116,86
115,86
114,86
113,86
112,86
111,86
110,86
109,86
108,86
107,86
106,86
105,86
104,86
103,86
102,86
101,86
100,86
99,86
98,86
97,86
96,86
95,86
94,86
93,86
92,86
91,86
90,86
89,86
88,86
87,86
86,86
85,86
84,86
83,86
82,86
81,86
80,86
79,86
78,86
77,86
76,86
75,86
74,86
73,86
72,86
71,86
70,86
69,86
68,86
67,86
66,86
65,86
64,86
63,86
62,86
61,86
60,86
59,86
58,86
57,86
56,87
55,87
54,89
53,89
52,91
51,91
50,93
49,93
48,95
47,95
46,97
45,97
44,99
43,99
42,101
41,101
40,103
39,103
38,105
37,105
36,107
35,107
34,109
33,109
32,111
31,111
30,113
29,113
28,116
27,116
26,122
25,122
24,128
23,128
22,134
21,134
20,140
19,140
18,149
17,149
16,161
15,161
14,174
13,174
12,194
11,194
10,221
9,221
8,261
7,261
6,329
5,329
4,464
3,464
2,870
1,870
